sample_id,onset,offset,label
21077,0.0,7.86,56
21078,3.83,10.0,38
21080,0.48,1.6,37
21081,0.0,6.99,76
21082,0.0,10.0,49
21083,0.0,10.0,49
21084,0.0,10.0,49
21085,1.19,10.0,10
21086,0.0,10.0,10
21094,4.51,10.0,1
21095,3.93,6.08,37
21096,4.93,10.0,59
21097,0.01,10.0,27
21098,0.0,10.0,27
21099,0.63,9.37,51
21100,4.13,5.87,35
21101,3.94,6.06,83
21102,0.0,10.0,21
21103,0.0,10.0,21
21104,0.0,10.0,21
21109,1.57,10.0,41
21110,3.98,5.29,40
21111,3.02,7.65,35
21112,7.73,8.99,17
21114,0.08,10.0,59
21115,0.0,10.0,59
21116,0.0,9.92,59
21117,3.71,9.99,38
21121,0.0,10.0,10
21122,0.0,1.58,10
21123,0.0,10.0,61
21124,0.0,10.0,61
21125,0.0,10.0,61
21126,0.0,10.0,61
21127,3.2,6.8,79
21128,0.08,9.99,32
21129,2.29,7.71,37
21130,0.0,8.88,10
21131,1.55,8.45,78
21135,0.01,10.0,36
21138,0.0,10.0,10
21139,0.19,9.81,46
21140,0.02,10.0,54
21141,0.0,10.0,54
21146,3.26,6.74,79
21147,0.98,10.0,31
21148,0.0,10.0,31
21149,0.0,10.0,31
21150,0.0,10.0,31
21151,0.0,10.0,31
21152,0.31,1.63,35
21153,0.17,10.0,2
21154,0.0,10.0,2
21155,0.0,9.95,2
21163,1.4,10.0,43
21164,0.0,10.0,43
21165,0.0,10.0,43
21166,0.0,10.0,43
21167,0.0,10.0,43
21171,1.79,10.0,81
21172,0.17,10.0,3
21173,1.2,10.0,77
21175,5.96,10.0,21
21176,0.0,9.62,21
21179,0.03,10.0,30
21180,0.0,10.0,30
21181,0.0,10.0,30
21182,0.0,4.34,30
21183,3.26,8.4,37
21184,0.47,9.52,5
21185,4.5,10.0,16
21186,0.0,5.5,16
21197,3.23,10.0,82
21198,0.0,10.0,82
21199,0.0,9.99,82
21200,0.1,10.0,50
21201,4.7,10.0,71
21202,0.0,7.27,71
21203,3.77,6.23,57
21204,1.33,6.49,21
21209,3.77,5.79,15
21210,0.65,10.0,3
21211,2.86,7.14,5
21212,0.18,3.28,28
21213,3.56,6.43,79
21214,3.56,6.43,66
21215,0.0,10.0,48
21216,0.0,6.83,61
21221,1.23,10.0,31
21222,0.0,10.0,31
21223,0.0,10.0,31
21224,0.0,10.0,31
21226,6.27,10.0,59
21227,0.0,10.0,59
21228,2.78,6.64,35
21230,3.45,4.85,25
21236,1.87,10.0,4
21237,0.0,10.0,4
21240,1.06,8.94,59
21241,0.28,5.1,10
21242,3.01,10.0,4
21243,0.0,10.0,4
21244,3.6,10.0,3
21245,0.0,10.0,3
21246,0.0,9.61,3
21248,0.14,9.86,8
21249,0.21,10.0,38
21250,3.25,6.26,72
21251,2.82,7.18,61
21253,2.24,7.75,5
21254,2.85,10.0,2
21255,0.0,10.0,2
21256,0.0,8.63,39
21259,0.45,10.0,77
21260,0.0,10.0,77
21261,0.0,10.0,77
21262,1.25,8.75,6
21264,3.15,6.84,79
21265,0.09,9.91,56
21272,2.69,10.0,32
21273,0.0,10.0,84
21274,0.0,5.76,84
21275,0.0,10.0,51
21276,0.0,10.0,51
21277,5.74,9.89,67
21283,0.13,10.0,33
21284,3.76,10.0,1
21285,0.0,10.0,1
21286,0.0,10.0,1
21287,0.0,10.0,1
21288,0.0,10.0,1
21289,0.0,3.79,1
21290,4.85,10.0,7
21291,2.16,9.81,52
21292,5.48,10.0,80
21293,0.0,10.0,80
21294,0.0,9.98,80
21296,0.43,10.0,60
21297,0.0,9.8,60
21300,0.01,3.16,23
21301,0.01,7.05,43
21304,0.0,2.65,40
21306,0.0,10.0,36
21307,0.0,10.0,36
21308,0.0,10.0,36
21312,3.5,6.5,79
21313,3.49,6.51,65
21314,0.0,10.0,63
21315,2.0,10.0,60
21316,0.0,10.0,60
21319,3.9,6.1,84
21320,0.0,10.0,17
21321,3.09,6.91,9
21322,0.0,9.99,17
21323,3.3,6.7,83
21325,0.01,10.0,50
21326,0.0,10.0,50
21327,0.0,10.0,50
21329,3.86,10.0,30
21330,0.0,10.0,30
21331,0.0,6.15,30
21333,3.5,6.5,6
21334,0.0,10.0,3
21335,0.0,10.0,3
21336,0.0,10.0,3
21337,0.0,10.0,3
21340,0.0,10.0,24
21341,0.0,10.0,24
21342,0.78,9.96,22
21347,3.42,6.58,0
21354,0.0,10.0,82
21355,0.0,10.0,82
21356,0.0,10.0,63
21357,0.0,10.0,63
21358,0.0,10.0,63
21359,0.0,5.02,63
21360,4.28,10.0,5
21361,0.0,10.0,8
21362,1.38,8.61,62
21363,0.01,10.0,26
21364,0.0,10.0,26
21365,0.0,10.0,26
21366,0.0,10.0,26
21367,0.0,10.0,26
21369,3.5,6.5,65
21370,0.43,10.0,76
21371,0.0,10.0,76
21373,0.0,3.0,70
21374,0.0,3.0,60
21380,0.0,10.0,29
21381,0.0,3.0,44
21383,6.5,9.99,45
21384,3.25,6.74,37
21385,0.0,10.0,22
21386,0.0,10.0,22
21387,0.0,10.0,22
21389,5.53,8.63,37
21390,5.38,8.48,46
21391,0.0,3.0,64
21392,4.86,7.86,10
21396,2.7,7.3,0
21398,6.02,10.0,63
21404,0.79,10.0,80
21405,0.0,9.22,80
21406,0.0,10.0,25
21407,0.0,10.0,69
21410,2.4,10.0,68
21411,0.0,10.0,68
21412,1.96,8.04,70
21413,2.63,8.7,5
21415,0.0,3.0,46
21417,0.32,6.08,2
21418,0.0,3.0,19
21422,0.0,10.0,56
21423,0.0,10.0,56
21424,0.0,10.0,56
21425,0.0,10.0,56
21426,0.0,2.87,64
21427,0.0,10.0,34
21428,0.0,10.0,43
21430,0.0,10.0,73
21431,0.0,10.0,73
21432,0.0,10.0,73
21433,0.0,4.33,73
21434,0.0,3.0,76
21435,0.0,10.0,3
21436,0.0,10.0,3
21437,0.0,10.0,3
21438,0.0,10.0,3
21439,0.0,4.96,32
21441,5.55,8.55,45
21445,2.6,7.41,35
21448,2.66,10.0,2
21449,0.0,10.0,2
21450,0.0,10.0,2
21451,0.0,10.0,2
21452,0.02,10.0,49
21453,0.0,10.0,49
21454,0.0,10.0,49
21455,0.0,10.0,49
21456,0.0,10.0,49
21458,2.6,10.0,63
21459,0.0,10.0,63
21460,0.0,10.0,63
21461,0.0,10.0,63
21462,2.52,7.48,9
21463,0.02,4.98,62
21464,0.02,10.0,36
21465,0.0,10.0,36
21466,0.0,10.0,36
21469,3.8,10.0,3
21470,0.0,10.0,3
21473,0.0,10.0,19
21474,0.0,10.0,19
21475,0.0,10.0,19
21476,0.0,10.0,19
21477,0.0,10.0,19
21478,2.57,10.0,10
21479,0.0,6.38,10
21480,0.01,10.0,84
21482,2.24,6.62,45
21483,0.0,10.0,25
21485,0.0,10.0,5
21487,0.16,10.0,77
21488,0.0,10.0,77
21489,6.8,10.0,31
21490,0.0,10.0,31
21491,0.0,10.0,31
21492,0.0,9.98,31
21499,4.36,10.0,23
21500,0.0,4.7,23
21506,2.84,10.0,13
21507,0.0,10.0,13
21508,0.0,10.0,13
21509,0.0,10.0,13
21510,0.0,10.0,13
21511,1.46,8.54,65
21512,1.57,8.43,81
21513,0.01,3.83,36
21514,3.08,6.92,78
21515,4.58,8.41,21
21517,0.01,1.33,5
21519,0.02,5.14,64
21520,5.61,10.0,83
21521,0.0,7.19,83
21522,0.59,10.0,51
21523,0.0,10.0,51
21524,0.0,10.0,51
21525,0.0,10.0,51
21526,0.0,10.0,51
21527,0.0,7.89,74
21528,0.0,10.0,76
21529,0.0,10.0,76
21531,9.0,10.0,17
21532,0.0,9.99,17
21533,1.61,8.39,61
21534,0.03,6.81,63
21544,2.81,4.59,9
21545,0.01,10.0,56
21546,0.0,10.0,56
21547,0.0,10.0,56
21548,0.0,10.0,63
21549,0.0,10.0,49
21550,0.0,10.0,49
21551,0.0,10.0,49
21552,0.0,10.0,49
21553,0.0,10.0,49
21557,0.0,10.0,36
21558,0.0,10.0,36
21559,0.0,10.0,36
21560,0.0,10.0,5
21562,0.0,10.0,29
21563,0.0,10.0,29
21564,0.0,10.0,29
21569,0.0,8.3,32
21570,0.0,8.86,20
21573,2.36,7.64,73
21574,0.0,10.0,17
21581,2.36,10.0,58
21582,0.01,10.0,36
21583,1.18,8.81,9
21588,3.91,6.09,6
21589,0.0,10.0,39
21597,0.0,10.0,76
21598,0.0,10.0,57
21599,0.0,10.0,57
21600,0.0,10.0,57
21601,0.0,10.0,57
21602,0.0,10.0,57
21603,0.0,10.0,29
21604,0.0,10.0,29
21606,3.04,10.0,33
21607,0.0,10.0,33
21608,0.0,10.0,33
21609,0.28,10.0,36
21610,4.57,10.0,13
21611,0.0,10.0,13
21612,0.0,10.0,13
21613,0.0,10.0,13
21614,0.0,10.0,13
21617,2.07,7.92,83
21618,0.0,10.0,67
21619,3.22,9.99,72
21620,0.0,6.5,56
21622,0.4,9.59,70
21623,0.0,5.02,77
21624,1.41,8.59,23
21625,0.39,10.0,51
21626,0.0,10.0,51
21627,1.38,8.62,46
21628,0.69,9.31,80
21629,1.5,8.01,32
21630,0.53,9.48,38
21631,0.0,4.67,46
21633,2.4,5.4,37
21635,2.42,5.42,37
21636,0.01,10.0,3
21637,0.0,10.0,3
21638,0.0,9.99,3
21639,0.74,10.0,13
21640,0.0,10.0,13
21642,0.12,9.89,71
21643,0.0,7.22,21
21644,0.0,10.0,77
21645,0.0,3.0,33
21646,0.0,10.0,51
21647,0.0,10.0,51
21648,0.0,4.13,61
21650,0.0,10.0,80
21651,0.0,5.32,79
21652,5.29,9.75,3
21653,0.71,9.29,70
21654,0.0,10.0,8
21656,4.88,7.94,1
21657,0.01,7.32,42
21659,0.01,10.0,55
21662,0.0,4.19,32
21663,0.55,10.0,28
21664,0.0,9.45,28
21665,0.01,6.74,54
21666,0.58,10.0,50
21667,0.0,10.0,50
21668,0.0,9.96,50
21670,0.0,3.0,61
21671,2.89,9.97,5
21676,0.0,10.0,56
21681,3.97,10.0,37
21682,0.0,10.0,37
21683,0.0,6.03,37
21684,2.78,9.83,79
21685,0.0,10.0,58
21686,0.0,10.0,58
21687,0.0,10.0,3
21688,0.0,10.0,3
21689,0.0,10.0,3
21690,0.0,3.0,64
21691,0.0,10.0,22
21693,0.43,5.73,29
21698,0.0,1.57,71
21699,0.0,10.0,8
21700,0.0,10.0,8
21701,0.0,10.0,8
21702,1.0,7.79,21
21703,0.26,10.0,77
21704,0.0,10.0,77
21705,0.0,10.0,77
21706,0.26,5.66,38
21707,2.34,7.66,5
21708,3.54,6.46,59
21711,3.29,6.71,28
21712,1.37,8.64,5
21713,5.18,10.0,49
21714,0.0,10.0,49
21715,0.0,10.0,49
21716,0.0,9.99,49
21717,1.35,10.0,6
21718,0.0,10.0,6
21719,1.05,8.95,62
21722,0.02,10.0,24
21723,0.0,1.43,24
21724,2.07,7.93,34
21729,0.85,9.62,32
21730,0.0,7.15,74
21731,0.0,10.0,82
21732,1.0,10.0,18
21733,0.0,10.0,18
21734,0.0,10.0,18
21735,0.0,9.98,18
21736,0.01,3.98,21
21737,0.0,10.0,43
21738,0.0,10.0,43
21739,5.11,10.0,78
21740,0.0,10.0,78
21741,0.8,10.0,4
21743,0.03,10.0,11
21744,0.03,10.0,82
21745,0.0,10.0,82
21748,0.0,3.0,17
21749,0.0,10.0,26
21750,0.0,10.0,26
21754,0.0,1.62,77
21755,0.0,10.0,55
21756,0.0,10.0,55
21757,0.0,10.0,55
21758,3.43,6.58,35
21759,1.99,5.29,25
21760,0.5,7.49,57
21762,2.39,7.61,37
21763,0.0,10.0,10
21769,0.0,6.82,39
21770,5.12,10.0,38
21771,0.0,9.89,38
21772,4.18,6.19,45
21773,0.95,9.05,44
21774,0.03,9.22,47
21775,4.76,10.0,52
21776,0.0,5.24,52
21777,4.57,7.57,62
21780,3.47,6.53,17
21781,0.81,9.2,15
21783,0.0,10.0,40
21784,0.0,3.66,40
21785,4.96,10.0,27
21786,0.0,10.0,27
21787,0.0,10.0,27
21788,0.0,10.0,27
21789,0.0,10.0,27
21790,2.98,7.02,85
21797,2.23,10.0,59
21798,0.0,7.76,59
21799,5.01,9.4,84
21805,0.0,8.41,19
21806,0.0,10.0,55
21807,0.0,10.0,55
21809,3.12,6.25,5
21810,3.43,6.56,39
21811,1.2,8.8,73
21812,1.9,10.0,3
21813,0.0,10.0,3
21814,0.33,10.0,3
21815,0.0,10.0,3
21816,0.0,10.0,3
21817,0.0,10.0,3
21818,0.0,10.0,3
21819,5.12,9.62,10
21820,5.27,8.0,56
21821,0.14,10.0,80
21822,0.0,9.86,80
21828,0.0,10.0,82
21829,0.0,10.0,60
21832,0.0,10.0,42
21833,0.0,10.0,42
21834,4.07,10.0,84
21835,0.0,10.0,43
21836,0.0,10.0,82
21837,0.0,10.0,34
21838,0.0,10.0,34
21839,2.55,7.45,4
21841,4.86,10.0,61
21842,0.0,10.0,61
21843,0.0,10.0,61
21844,0.0,5.39,61
21845,1.54,9.44,41
21846,0.17,9.82,70
21847,0.0,5.31,64
21848,1.67,10.0,4
21849,0.0,10.0,4
21850,0.0,9.46,4
21851,1.39,10.0,50
21852,0.0,10.0,50
21853,0.0,8.61,50
21854,0.26,10.0,31
21855,0.0,10.0,31
21856,0.0,10.0,31
21857,0.0,10.0,31
21858,0.0,9.74,31
21859,0.0,3.0,49
21860,2.34,5.9,7
21861,0.38,9.7,78
21862,0.0,10.0,51
21867,0.0,10.0,12
21868,0.0,3.89,12
21869,2.04,10.0,27
21870,0.0,10.0,27
21871,0.0,10.0,27
21872,0.0,10.0,27
21873,0.0,9.92,27
21877,0.13,10.0,43
21878,2.91,10.0,80
21879,0.0,10.0,80
21880,0.0,10.0,80
21881,0.0,10.0,80
21882,4.43,10.0,6
21883,4.16,10.0,49
21884,0.0,10.0,49
21885,0.0,10.0,49
21886,0.0,10.0,49
21887,0.0,8.73,49
21888,0.0,10.0,68
21889,0.0,10.0,68
21890,0.0,9.82,68
21891,0.0,3.0,79
21892,5.03,10.0,31
21893,0.0,7.34,31
21894,0.0,10.0,11
21895,0.0,9.99,11
21896,0.0,3.0,54
21898,0.0,8.23,73
21899,0.0,10.0,27
21900,0.0,10.0,27
21901,0.0,10.0,33
21902,0.0,10.0,33
21903,0.35,9.66,12
21904,0.0,10.0,2
21905,4.14,10.0,78
21906,4.44,10.0,57
21910,0.0,10.0,80
21911,0.0,10.0,80
21912,0.0,10.0,80
21913,0.0,10.0,80
21914,0.0,3.0,42
21920,3.03,6.97,15
21921,7.69,9.99,44
21922,0.0,3.0,56
21923,0.0,10.0,3
21924,0.0,10.0,3
21926,0.0,10.0,2
21927,0.0,10.0,2
21928,0.0,10.0,2
21929,4.18,5.83,5
21930,0.0,10.0,67
21931,0.0,10.0,67
21936,0.0,4.21,57
21937,0.98,9.02,9
21938,6.99,9.99,47
21943,7.35,10.0,67
21944,0.0,10.0,67
21945,0.0,10.0,67
21946,0.0,9.94,67
21947,0.0,8.21,82
21948,1.36,10.0,52
21949,0.0,10.0,52
21950,0.0,10.0,52
21951,0.59,9.41,54
21952,0.16,10.0,20
21953,0.01,10.0,59
21954,0.0,10.0,59
21955,0.0,10.0,59
21956,4.94,10.0,26
21957,0.0,10.0,26
21958,0.0,10.0,26
21959,0.0,9.67,26
21960,2.88,10.0,71
21961,0.0,7.12,71
21964,3.03,6.97,53
21965,2.42,7.94,67
21966,0.09,5.19,10
21967,0.0,10.0,84
21968,0.09,10.0,22
21969,0.0,10.0,47
21972,2.65,7.35,83
21976,1.53,9.43,20
21979,0.61,10.0,22
21980,0.0,10.0,22
21981,0.0,10.0,22
21982,0.0,10.0,22
21983,0.0,9.39,22
21984,5.3,10.0,40
21985,1.71,8.3,43
21986,1.13,8.61,81
21988,5.55,10.0,38
21989,0.0,7.87,38
21990,1.88,10.0,72
21991,0.0,10.0,72
21995,0.01,10.0,47
21996,0.0,10.0,58
21997,0.0,10.0,58
21998,0.0,10.0,58
21999,0.0,10.0,58
22000,0.0,10.0,58
22004,0.0,10.0,49
22007,4.99,8.0,65
22009,6.23,9.46,17
22010,2.91,10.0,54
22011,0.0,7.09,54
22013,7.1,10.0,78
22014,0.0,8.63,78
22015,0.0,10.0,36
22016,0.0,10.0,36
22017,0.0,5.56,61
22018,4.38,10.0,59
22019,0.0,9.98,59
22021,0.97,10.0,4
22022,0.0,10.0,4
22023,6.88,9.26,38
22024,0.33,10.0,56
22025,0.0,10.0,56
22026,0.0,10.0,56
22027,0.0,9.67,56
22028,3.47,10.0,9
22029,0.0,6.53,9
22030,0.0,10.0,84
22031,0.0,3.0,29
22032,0.0,10.0,2
22033,0.0,10.0,2
22034,0.0,10.0,2
22035,0.0,10.0,2
22036,0.0,9.9,2
22037,3.71,10.0,3
22038,0.0,10.0,3
22039,0.0,9.96,3
22040,5.31,10.0,29
22041,0.0,10.0,29
22042,0.0,10.0,29
22043,0.0,10.0,29
22044,0.0,10.0,29
22045,0.0,10.0,29
22046,0.0,9.97,29
22047,0.81,10.0,4
22048,0.0,10.0,4
22049,0.25,10.0,58
22050,0.0,9.75,58
22051,3.27,10.0,18
22052,0.0,10.0,18
22058,2.43,4.52,37
22059,1.36,8.64,46
22061,0.0,7.61,74
22062,6.68,10.0,62
22063,0.04,9.96,21
22064,0.86,10.0,4
22065,0.0,9.14,4
22067,0.96,10.0,28
22068,0.0,10.0,28
22069,0.1,10.0,82
22072,0.0,10.0,11
22073,0.0,10.0,11
22074,3.34,10.0,3
22075,0.0,6.66,3
22076,0.0,10.0,36
22077,0.0,10.0,36
22078,0.0,10.0,36
22079,0.0,10.0,36
22080,0.0,10.0,36
22081,2.62,7.38,5
22082,0.0,10.0,7
22086,2.39,10.0,50
22088,0.13,10.0,18
22090,3.48,6.52,23
22094,1.51,10.0,57
22095,0.0,10.0,57
22096,0.0,10.0,57
22097,0.0,9.42,57
22098,0.19,8.2,7
22099,1.27,8.73,42
22100,0.57,8.03,24
22101,2.69,10.0,3
22102,0.0,10.0,75
22103,0.0,10.0,75
22104,0.0,10.0,75
22106,1.94,8.06,8
22107,6.13,10.0,61
22108,0.0,10.0,61
22109,0.0,10.0,61
22110,0.0,9.99,61
22111,2.69,7.31,83
22112,2.13,10.0,44
22113,0.0,7.87,44
22115,0.0,10.0,32
22119,0.0,10.0,22
22120,0.0,10.0,22
22121,0.0,10.0,22
22122,0.0,10.0,22
22123,0.0,10.0,22
22124,2.2,7.79,1
22125,1.88,10.0,2
22126,0.0,10.0,2
22127,0.0,10.0,2
22128,0.0,10.0,2
22136,2.79,10.0,54
22137,0.0,10.0,54
22138,0.0,10.0,54
22139,0.0,7.2,54
22140,4.11,5.88,8
22141,2.34,3.63,73
22142,2.59,7.41,29
22143,0.38,6.98,58
22144,4.24,5.76,6
22149,4.02,5.98,29
22150,0.0,10.0,54
22151,0.0,10.0,53
22152,0.0,10.0,53
22153,0.0,10.0,53
22154,1.7,8.3,40
22155,0.32,4.51,23
22156,0.0,10.0,11
22157,0.0,9.71,11
22158,0.0,10.0,49
22159,0.0,10.0,49
22160,0.0,10.0,49
22161,0.0,10.0,49
22163,5.28,10.0,27
22165,2.5,7.5,54
22166,0.0,10.0,82
22167,3.95,10.0,27
22168,0.0,10.0,27
22170,0.0,10.0,3
22171,1.52,8.49,48
22172,0.0,1.69,7
22173,8.26,10.0,29
22174,0.0,9.99,29
22175,0.12,9.88,72
22176,0.0,10.0,31
22177,0.0,10.0,31
22178,0.0,10.0,31
22179,0.0,10.0,31
22180,0.0,10.0,31
22181,0.06,10.0,31
22182,0.0,10.0,31
22183,0.0,10.0,31
22184,0.0,10.0,31
22185,0.0,10.0,31
22186,0.0,10.0,67
22187,0.0,10.0,10
22188,0.0,10.0,10
22189,0.0,5.65,10
22190,0.0,4.0,74
22193,0.0,10.0,2
22194,0.65,10.0,2
22195,0.0,10.0,63
22197,1.01,10.0,26
22198,0.0,10.0,26
22199,0.0,10.0,26
22200,0.0,10.0,7
22201,0.0,10.0,7
22202,0.0,10.0,7
22203,0.0,10.0,7
22205,4.36,5.65,71
22208,1.34,10.0,14
22209,0.01,5.99,21
22210,0.01,1.04,6
22212,3.24,10.0,3
22213,0.0,10.0,3
22214,0.0,10.0,3
22215,0.0,10.0,3
22216,0.0,10.0,3
22218,1.19,3.47,73
22220,1.25,8.75,46
22221,3.01,10.0,2
22222,0.0,10.0,2
22224,1.9,7.45,81
22230,3.74,6.25,32
22231,1.82,10.0,15
22232,0.05,7.2,60
22238,6.98,8.82,16
22239,1.83,10.0,21
22240,0.13,10.0,13
22241,0.0,10.0,13
22242,0.0,9.87,13
22243,0.0,10.0,67
22244,0.19,9.81,78
22245,0.0,3.0,82
22246,1.89,8.11,5
22247,0.0,5.07,21
22248,7.9,9.99,29
22249,0.0,10.0,76
22250,0.0,10.0,34
22251,0.0,10.0,34
22252,0.0,10.0,34
22253,0.0,1.33,34
22254,0.0,3.0,79
22256,0.96,10.0,13
22257,2.47,6.13,57
22261,0.0,10.0,13
22262,0.0,10.0,2
22263,0.0,10.0,2
22264,0.0,10.0,47
22265,0.27,10.0,53
22266,0.0,10.0,53
22267,0.0,10.0,53
22268,0.0,10.0,53
22269,0.0,10.0,53
22270,0.0,6.27,53
22271,0.0,3.0,4
22276,0.0,10.0,41
22277,0.0,10.0,55
22278,0.0,10.0,55
22279,0.0,10.0,55
22280,0.0,10.0,55
22285,0.01,10.0,11
22286,0.0,10.0,11
22287,0.0,10.0,52
22288,0.0,10.0,52
22289,0.0,2.29,52
22292,0.34,10.0,53
22293,0.0,10.0,53
22294,0.0,10.0,53
22295,0.0,10.0,53
22296,0.0,10.0,53
22297,0.0,10.0,53
22298,0.0,10.0,53
22299,0.0,10.0,53
22300,2.7,10.0,8
22301,0.0,9.99,8
22302,0.25,10.0,55
22303,0.0,10.0,55
22304,0.0,10.0,55
22305,0.0,10.0,7
22306,0.0,10.0,7
22307,0.0,10.0,7
22308,0.0,10.0,7
22309,1.24,5.5,1
22310,7.71,9.99,48
22314,0.0,10.0,56
22315,0.0,10.0,56
22316,0.0,10.0,15
22321,0.0,7.08,40
22322,1.86,8.14,83
22325,4.87,10.0,71
22327,2.7,9.99,2
22328,0.0,10.0,80
22329,0.0,10.0,56
22330,0.0,10.0,56
22331,0.0,10.0,56
22332,0.0,10.0,56
22333,0.0,10.0,56
22334,0.0,10.0,56
22335,0.0,10.0,56
22336,0.73,6.08,35
22337,0.73,10.0,49
22338,0.0,10.0,49
22339,0.0,10.0,49
22340,1.38,10.0,4
22341,1.83,5.48,5
22342,1.75,10.0,13
22343,0.0,10.0,13
22344,0.0,10.0,13
22345,0.0,10.0,13
22346,3.23,6.77,25
22347,0.0,10.0,9
22348,2.26,7.74,1
22349,0.03,10.0,47
22350,0.0,10.0,47
22351,0.0,8.08,47
22352,0.71,9.3,5
22353,0.0,10.0,76
22354,4.47,10.0,17
22355,0.0,10.0,17
22356,0.0,9.98,17
22357,0.01,10.0,34
22359,0.03,10.0,80
22360,0.0,10.0,80
22361,0.0,10.0,80
22362,0.0,10.0,80
22363,0.0,10.0,80
22368,0.0,10.0,69
22369,0.0,10.0,69
22370,1.01,8.98,16
22372,0.0,2.11,23
22373,0.45,10.0,43
22374,0.0,10.0,43
22375,0.0,7.5,46
22379,0.23,10.0,27
22380,0.0,10.0,27
22381,0.0,10.0,27
22382,0.0,10.0,27
22383,0.0,10.0,27
22384,1.18,10.0,78
22385,0.0,8.82,78
22386,2.14,10.0,3
22391,0.0,9.9,20
22392,2.55,7.46,9
22394,0.0,10.0,73
22395,0.0,2.69,73
22396,0.96,10.0,25
22399,0.37,10.0,55
22400,0.0,10.0,55
22401,0.0,10.0,4
22402,0.0,10.0,4
22403,3.01,6.99,62
22404,0.03,10.0,59
22405,0.0,10.0,59
22406,0.0,10.0,59
22407,0.0,10.0,59
22408,0.0,10.0,59
22409,0.95,10.0,13
22410,0.0,10.0,13
22411,0.0,10.0,13
22412,0.0,10.0,13
22413,0.0,8.35,13
22417,0.0,10.0,68
22418,0.0,10.0,68
22419,0.0,10.0,68
22420,0.0,3.24,45
22423,0.63,10.0,56
22424,0.0,7.0,56
22426,2.04,10.0,82
22427,0.0,10.0,82
22428,3.97,6.79,59
22429,2.13,10.0,41
22430,0.0,10.0,41
22431,0.0,7.87,41
22432,0.33,10.0,67
22433,0.0,10.0,67
22434,0.09,10.0,53
22435,0.0,10.0,53
22436,0.0,10.0,53
22437,0.0,10.0,53
22438,0.0,10.0,53
22439,0.0,10.0,53
22440,0.0,9.91,53
22441,0.0,10.0,3
22442,0.0,10.0,3
22443,0.0,10.0,3
22444,0.0,10.0,3
22445,0.0,10.0,3
22446,3.0,9.72,83
22448,0.0,6.03,64
22455,0.14,10.0,56
22456,0.0,10.0,56
22457,0.0,10.0,56
22458,0.0,9.86,56
22459,0.02,10.0,5
22464,0.02,2.91,17
22467,0.23,9.77,77
22468,4.78,10.0,2
22469,0.0,9.87,2
22470,2.7,7.3,16
22471,0.0,6.8,38
22472,0.0,6.13,19
22473,2.5,7.49,18
22474,2.46,10.0,70
22479,0.84,9.17,5
22482,3.34,10.0,3
22483,0.0,10.0,3
22484,0.0,9.99,3
22485,2.09,10.0,57
22486,0.0,10.0,57
22487,0.0,10.0,57
22488,0.0,10.0,57
22491,0.01,10.0,64
22492,0.0,10.0,64
22493,1.37,8.85,46
22494,1.88,8.12,32
22495,0.31,10.0,3
22496,0.0,3.0,62
22497,2.68,9.75,54
22499,0.96,10.0,37
22503,5.99,10.0,77
22504,0.02,10.0,79
22505,0.0,10.0,79
22506,0.0,10.0,79
22507,2.26,10.0,14
22508,0.0,7.74,14
22512,0.0,10.0,1
22513,0.01,10.0,46
22514,0.01,10.0,82
22515,0.0,10.0,82
22516,0.0,10.0,82
22517,0.0,10.0,82
22522,0.49,2.34,64
22523,1.21,10.0,32
22524,0.0,9.98,32
22525,0.0,10.0,70
22526,0.0,10.0,2
22527,0.0,10.0,2
22528,0.0,10.0,2
22529,0.0,10.0,2
22530,0.0,10.0,2
22532,0.06,10.0,6
22534,0.0,10.0,9
22535,0.0,10.0,9
22536,0.84,10.0,47
22537,0.0,10.0,47
22538,0.0,3.96,47
22539,1.2,8.8,15
22540,2.22,10.0,67
22541,0.06,10.0,41
22542,0.06,10.0,3
22543,0.0,10.0,3
22544,0.0,10.0,3
22545,0.0,10.0,3
22546,0.0,10.0,3
22548,0.02,10.0,29
22549,0.0,10.0,29
22550,0.0,10.0,29
22551,0.0,10.0,29
22552,0.0,9.98,29
22553,0.59,10.0,36
22554,0.0,10.0,36
22555,0.0,10.0,36
22556,0.0,5.95,36
22557,0.1,2.56,36
22559,0.1,10.0,2
22560,0.0,10.0,2
22561,0.0,10.0,2
22562,0.19,9.1,34
22563,0.0,10.0,8
22564,0.0,10.0,8
22565,0.0,10.0,8
22566,0.0,10.0,8
22567,0.0,10.0,8
22572,0.0,10.0,17
22573,0.0,8.54,17
22574,0.0,10.0,23
22583,0.0,2.49,58
22584,3.54,10.0,46
22585,0.0,6.46,46
22586,0.02,10.0,77
22589,0.02,10.0,36
22590,0.0,10.0,36
22591,0.18,10.0,80
22592,0.0,10.0,80
22595,0.05,10.0,42
22596,0.0,10.0,42
22597,0.0,10.0,42
22598,0.0,10.0,42
22599,0.0,10.0,42
22600,0.0,10.0,42
22601,0.0,10.0,42
22602,0.05,2.06,0
22603,1.0,10.0,32
22604,3.34,10.0,78
22605,1.0,10.0,67
22606,0.0,10.0,67
22607,0.0,10.0,67
22608,0.0,10.0,67
22609,0.0,10.0,67
22610,2.56,8.87,17
22611,0.0,6.13,78
22612,0.0,10.0,77
22613,0.0,10.0,77
22614,0.0,1.68,23
22615,0.0,10.0,36
22616,0.0,10.0,36
22617,0.01,5.15,1
